measurements_id; time; flux; error; source_id
16300; 7900.65408; 11.8642; 0.05; 135
16301; 8032.57099; 11.9954; 0.052; 135
16302; 8032.64557; 11.1232; 0.042; 135
16303; 8032.65989; 11.1978; 0.039; 135
16304; 8032.73446; 11.5346; 0.044; 135
16305; 8032.74881; 11.5657; 0.041; 135
16306; 8048.28868; 12.1524; 0.051; 135
16307; 8048.303; 12.1472; 0.042; 135
16308; 8080.44534; 12.0963; 0.046; 135
16309; 8080.45966; 12.115; 0.04; 135
16310; 8080.53423; 12.0281; 0.042; 135
16311; 8247.34053; 11.6594; 0.041; 135
16312; 8247.35487; 11.7759; 0.048; 135
16313; 8277.63359; 11.584; 0.047; 135
16314; 8277.64791; 11.4468; 0.039; 135
16315; 8277.72247; 11.3752; 0.042; 135
16316; 8277.73679; 11.3693; 0.042; 135
16317; 8291.94111; 11.8297; 0.063; 135
16318; 8291.95541; 11.8277; 0.056; 135
16319; 8292.02999; 12.0537; 0.043; 135
16320; 8425.72967; 12.0529; 0.045; 135
16321; 8425.80426; 12.2206; 0.053; 135
16322; 8425.81858; 12.2869; 0.055; 135
16323; 8425.89316; 12.2492; 0.051; 135
16324; 8454.68428; 11.6004; 0.048; 135
16325; 8454.69864; 11.4074; 0.043; 135
16326; 8454.77315; 11.3808; 0.045; 135
16327; 8474.77066; 11.5735; 0.044; 135
16328; 8474.785; 11.6116; 0.044; 135
16329; 8593.9783; 12.2044; 0.064; 135
16330; 8593.99262; 12.1173; 0.055; 135
16331; 8594.06719; 12.1741; 0.047; 135
16332; 8594.08151; 12.2126; 0.048; 135
16333; 8617.43504; 12.0001; 0.045; 135
16334; 8617.44935; 12.1012; 0.053; 135
16335; 8617.52393; 12.1076; 0.054; 135
16336; 8640.26926; 12.0744; 0.047; 135
16337; 8640.2836; 12.1286; 0.052; 135
16338; 8640.35815; 12.1302; 0.048; 135
16339; 8771.90605; 11.2697; 0.041; 135
16340; 8771.92035; 11.3049; 0.043; 135
16341; 8771.99492; 11.4451; 0.041; 135
16342; 8772.00927; 11.5103; 0.039; 135
16343; 8942.65189; 11.6667; 0.045; 135
16344; 8956.43849; 12.1073; 0.046; 135
16345; 8956.51308; 12.0512; 0.058; 135
16346; 8956.52736; 11.7378; 0.048; 135
16347; 9007.54807; 12.2156; 0.062; 135
16348; 9022.44097; 11.792; 0.056; 135
16349; 9022.45529; 11.8979; 0.053; 135
16350; 7875.86512; 5.1773; 0.008; 136
16351; 7898.877; 5.2399; 0.006; 136
16352; 8029.89144; 4.8478; 0.008; 136
16353; 8029.90573; 4.8386; 0.006; 136
16354; 8050.06577; 4.9309; 0.006; 136
16355; 8050.08009; 4.9374; 0.006; 136
16356; 8078.67017; 5.2914; 0.008; 136
16357; 8078.68451; 5.3004; 0.008; 136
16358; 8078.75906; 5.2829; 0.006; 136
16359; 8200.78318; 5.1808; 0.009; 136
16360; 8200.87207; 5.2032; 0.008; 136
16361; 8200.88638; 5.2073; 0.008; 136
16362; 8200.96094; 5.2214; 0.009; 136
16363; 8200.97526; 5.2187; 0.007; 136
16364; 8201.04983; 5.217; 0.006; 136
16365; 8214.02528; 5.2107; 0.007; 136
16366; 8214.03962; 5.2063; 0.006; 136
16367; 8214.1285; 5.2224; 0.01; 136
16368; 8214.20305; 5.1847; 0.005; 136
16369; 8214.21738; 5.1933; 0.007; 136
16370; 8245.66688; 5.3112; 0.007; 136
16371; 8245.74141; 5.3469; 0.009; 136
16372; 8245.75577; 5.343; 0.007; 136
16373; 8279.77844; 5.392; 0.006; 136
16374; 8279.85298; 5.3913; 0.005; 136
16375; 8279.86732; 5.4042; 0.006; 136
16376; 8279.95621; 5.4243; 0.009; 136
16377; 8280.03077; 5.4226; 0.007; 136
16378; 8280.04509; 5.3974; 0.008; 136
16379; 8280.13397; 5.3899; 0.008; 136
16380; 8288.1186; 5.4006; 0.007; 136
16381; 8288.1329; 5.4196; 0.007; 136
16382; 8288.20748; 5.4322; 0.008; 136
16383; 8288.22178; 5.4393; 0.008; 136
16384; 8288.29634; 5.4467; 0.012; 136
16385; 8288.31067; 5.4579; 0.012; 136
16386; 8288.38522; 5.4594; 0.009; 136
16387; 8288.39954; 5.4421; 0.006; 136
16388; 8288.47411; 5.4202; 0.006; 136
16389; 8288.48842; 5.4215; 0.005; 136
16390; 8378.7252; 5.1692; 0.006; 136
16391; 8378.79974; 5.1884; 0.008; 136
16392; 8378.81409; 5.1779; 0.007; 136
16393; 8378.88864; 5.2011; 0.009; 136
16394; 8378.90298; 5.2042; 0.009; 136
16395; 8387.4221; 5.2548; 0.007; 136
16396; 8387.4364; 5.2776; 0.006; 136
16397; 8387.6888; 5.27; 0.006; 136
16398; 8387.7031; 5.2656; 0.008; 136
16399; 8457.36522; 5.6012; 0.007; 136
16400; 8457.43979; 5.6042; 0.007; 136
16401; 8457.4541; 5.6155; 0.007; 136
16402; 8471.48391; 5.4555; 0.011; 136
16403; 8471.49825; 5.4837; 0.01; 136
16404; 8471.57279; 5.4598; 0.008; 136
16405; 8471.58714; 5.4588; 0.009; 136
16406; 8471.66169; 5.4389; 0.006; 136
16407; 8471.67604; 5.4412; 0.006; 136
16408; 8471.75058; 5.429; 0.006; 136
16409; 8592.20156; 5.6542; 0.01; 136
16410; 8592.21592; 5.6623; 0.012; 136
16411; 8592.29046; 5.6467; 0.01; 136
16412; 8592.30482; 5.6329; 0.007; 136
16413; 8618.94328; 5.7727; 0.008; 136
16414; 8618.95763; 5.7893; 0.008; 136
16415; 8619.03221; 5.8122; 0.016; 136
16416; 8619.04648; 5.8185; 0.011; 136
16417; 8638.04755; 5.6456; 0.01; 136
16418; 8638.06182; 5.6692; 0.007; 136
16419; 8638.13641; 5.7045; 0.015; 136
16420; 8769.59682; 5.8511; 0.007; 136
16421; 8769.61112; 5.8471; 0.012; 136
16422; 8769.68572; 5.907; 0.013; 136
16423; 8769.70006; 5.9013; 0.012; 136
16424; 8769.77462; 5.8358; 0.007; 136
16425; 8794.13845; 5.4534; 0.009; 136
16426; 8818.96636; 5.3793; 0.007; 136
16427; 8818.98071; 5.3562; 0.009; 136
16428; 8959.08276; 5.5497; 0.007; 136
16429; 8959.09707; 5.5633; 0.01; 136
16430; 8959.17159; 5.6051; 0.008; 136
16431; 9009.95485; 5.6437; 0.016; 136
16432; 9018.45387; 5.6362; 0.009; 136
16433; 9018.46817; 5.6547; 0.009; 136
16434; 9018.54276; 5.6606; 0.01; 136
16435; 9018.63163; 5.6686; 0.012; 136
16436; 9018.81795; 5.6107; 0.006; 136
16437; 7985.65373; 6.2543; 0.006; 137
16438; 7985.66806; 6.2536; 0.006; 137
16439; 7985.74263; 6.279; 0.005; 137
16440; 7985.93473; 6.2573; 0.005; 137
16441; 7986.00929; 6.2519; 0.006; 137
16442; 7986.09819; 6.2794; 0.005; 137
16443; 7986.11254; 6.2694; 0.005; 137
16444; 7986.29032; 6.2672; 0.005; 137
16445; 7986.36487; 6.2631; 0.006; 137
16446; 7986.37919; 6.2662; 0.005; 137
16447; 7986.46808; 6.2464; 0.005; 137
16448; 7986.54265; 6.2813; 0.006; 137
16449; 7986.55698; 6.2762; 0.006; 137
16450; 7986.80933; 6.2951; 0.01; 137
16451; 7986.89822; 6.2448; 0.007; 137
16452; 7986.91256; 6.225; 0.006; 137
16453; 7986.9871; 6.2734; 0.005; 137
16454; 7987.25376; 6.2733; 0.005; 137
16455; 7987.87601; 6.2525; 0.007; 137
16456; 7988.14268; 6.2787; 0.005; 137
16457; 7988.15703; 6.294; 0.006; 137
16458; 7988.24592; 6.2534; 0.006; 137
16459; 7988.58716; 6.2719; 0.008; 137
16460; 7988.60149; 6.2719; 0.005; 137
16461; 7988.67605; 6.2543; 0.006; 137
16462; 7988.69038; 6.268; 0.006; 137
16463; 7988.76493; 6.25; 0.006; 137
16464; 7988.77925; 6.2532; 0.007; 137
16465; 7988.94271; 6.2558; 0.006; 137
16466; 7988.95707; 6.257; 0.005; 137
16467; 7989.03161; 6.254; 0.006; 137
16468; 7989.04593; 6.2601; 0.005; 137
16469; 7989.12049; 6.2773; 0.005; 137
16470; 7989.13484; 6.2766; 0.005; 137
16471; 7989.22373; 6.2722; 0.006; 137
16472; 8030.07553; 6.2608; 0.005; 137
16473; 8030.08985; 6.2649; 0.005; 137
16474; 8054.51349; 6.2645; 0.007; 137
16475; 8081.43081; 6.2705; 0.006; 137
16476; 8081.44515; 6.251; 0.005; 137
16477; 8081.51972; 6.2772; 0.007; 137
16478; 8081.53405; 6.2851; 0.005; 137
16479; 8081.60863; 6.2505; 0.006; 137
16480; 8081.62294; 6.2585; 0.006; 137
16481; 8192.43961; 6.251; 0.008; 137
16482; 8192.51418; 6.2747; 0.007; 137
16483; 8192.5285; 6.279; 0.006; 137
16484; 8192.60307; 6.2644; 0.006; 137
16485; 8192.61737; 6.2656; 0.006; 137
16486; 8213.8412; 6.2689; 0.009; 137
16487; 8213.85554; 6.253; 0.007; 137
16488; 8214.0333; 6.2918; 0.007; 137
16489; 8241.56096; 6.2634; 0.008; 137
16490; 8241.5753; 6.2665; 0.006; 137
16491; 8241.64986; 6.2406; 0.009; 137
16492; 8241.66418; 6.2563; 0.008; 137
16493; 8276.02652; 6.2764; 0.006; 137
16494; 8276.04084; 6.2839; 0.004; 137
16495; 8276.2043; 6.2616; 0.006; 137
16496; 8276.21863; 6.2549; 0.008; 137
16497; 8276.29318; 6.2841; 0.007; 137
16498; 8286.60266; 6.2884; 0.008; 137
16499; 8286.61698; 6.2805; 0.01; 137
16500; 8286.69155; 6.2778; 0.007; 137
16501; 8286.78043; 6.2565; 0.008; 137
16502; 8286.79475; 6.2651; 0.008; 137
16503; 8376.06441; 6.2707; 0.009; 137
16504; 8376.13898; 6.2717; 0.005; 137
16505; 8376.15333; 6.2721; 0.005; 137
16506; 8376.22788; 6.2657; 0.006; 137
16507; 8376.24218; 6.2805; 0.01; 137
16508; 8393.64743; 6.2739; 0.009; 137
16509; 8393.66175; 6.2677; 0.005; 137
16510; 8425.81238; 6.2412; 0.007; 137
16511; 8425.82672; 6.2517; 0.005; 137
16512; 8425.90128; 6.2923; 0.007; 137
16513; 8425.91562; 6.2895; 0.005; 137
16514; 8425.99019; 6.2291; 0.005; 137
16515; 8426.00452; 6.294; 0.009; 137
16516; 8462.77788; 6.2612; 0.007; 137
16517; 8462.79218; 6.2791; 0.011; 137
16518; 8463.05886; 6.2605; 0.009; 137
16519; 8463.13346; 6.2703; 0.008; 137
16520; 8463.14775; 6.268; 0.009; 137
16521; 8463.22234; 6.2506; 0.009; 137
16522; 8463.23665; 6.2576; 0.009; 137
16523; 8476.56967; 6.248; 0.007; 137
16524; 8476.65858; 6.2642; 0.005; 137
16525; 8476.74745; 6.2555; 0.005; 137
16526; 8476.82199; 6.2652; 0.01; 137
16527; 8476.83633; 6.2826; 0.006; 137
16528; 8476.91089; 6.2493; 0.007; 137
16529; 8476.92521; 6.2604; 0.007; 137
16530; 8476.99978; 6.2639; 0.005; 137
16531; 8477.01412; 6.2651; 0.007; 137
16532; 8539.15111; 6.2695; 0.009; 137
16533; 8539.16539; 6.2786; 0.009; 137
16534; 8539.41777; 6.2782; 0.006; 137
16535; 8539.43207; 6.272; 0.006; 137
16536; 8539.50666; 6.2254; 0.008; 137
16537; 8539.52098; 6.249; 0.007; 137
16538; 8539.59553; 6.2853; 0.006; 137
16539; 8539.60986; 6.2691; 0.005; 137
16540; 8539.8622; 6.2769; 0.005; 137
16541; 8539.87649; 6.2666; 0.007; 137
16542; 8539.96538; 6.2552; 0.009; 137
16543; 8540.03995; 6.2634; 0.007; 137
16544; 8540.05427; 6.2651; 0.007; 137
16545; 8549.5502; 6.2757; 0.008; 137
16546; 8549.56457; 6.2699; 0.007; 137
16547; 8549.63911; 6.2341; 0.008; 137
16548; 8549.65343; 6.2474; 0.007; 137
16549; 8549.72797; 6.2927; 0.007; 137
16550; 8549.74234; 6.2801; 0.005; 137
16551; 8549.99463; 6.2731; 0.007; 137
16552; 8550.00898; 6.2838; 0.007; 137
16553; 8550.08353; 6.2388; 0.007; 137
16554; 8550.09785; 6.2452; 0.006; 137
16555; 8587.39932; 6.2682; 0.005; 137
16556; 8587.48819; 6.2471; 0.005; 137
16557; 8587.5025; 6.2564; 0.007; 137
16558; 8616.98274; 6.2725; 0.005; 137
16559; 8616.99702; 6.262; 0.008; 137
16560; 8723.68167; 6.2508; 0.007; 137
16561; 8723.93405; 6.2646; 0.008; 137
16562; 8723.94837; 6.2824; 0.008; 137
16563; 8733.00041; 6.2713; 0.01; 137
16564; 8733.01473; 6.2888; 0.008; 137
16565; 8733.26712; 6.2474; 0.006; 137
16566; 8733.28144; 6.2535; 0.007; 137
16567; 8733.35601; 6.2811; 0.007; 137
16568; 8770.58081; 6.2489; 0.009; 137
16569; 8770.59512; 6.2657; 0.008; 137
16570; 8770.66967; 6.2887; 0.009; 137
16571; 8770.68402; 6.2701; 0.009; 137
16572; 8822.43112; 6.2758; 0.007; 137
16573; 8822.44544; 6.2524; 0.005; 137
16574; 8822.53433; 6.2705; 0.006; 137
16575; 8934.10555; 6.268; 0.009; 137
16576; 8934.11984; 6.2623; 0.008; 137
16577; 8934.1944; 6.2809; 0.007; 137
16578; 8934.20875; 6.2767; 0.007; 137
16579; 9016.76189; 6.2912; 0.007; 137
16580; 9016.77622; 6.2809; 0.007; 137
16581; 9016.85077; 6.2498; 0.006; 137
16582; 7879.80759; 9.3948; 0.016; 138
16583; 7879.89647; 9.3924; 0.015; 138
16584; 7912.21711; 9.4189; 0.017; 138
16585; 7912.23146; 9.4489; 0.016; 138
16586; 7912.306; 9.4341; 0.019; 138
16587; 7912.32032; 9.4367; 0.015; 138
16588; 7944.21501; 9.413; 0.017; 138
16589; 7944.30389; 9.4727; 0.017; 138
16590; 7959.39802; 9.4477; 0.017; 138
16591; 7959.41236; 9.4744; 0.016; 138
16592; 7959.4869; 9.3995; 0.018; 138
16593; 7959.50121; 9.4374; 0.015; 138
16594; 7959.76787; 9.4625; 0.016; 138
16595; 8074.47436; 9.5128; 0.02; 138
16596; 8074.48867; 9.4623; 0.017; 138
16597; 8074.65215; 9.411; 0.017; 138
16598; 8074.66647; 9.4304; 0.016; 138
16599; 8104.06467; 9.5581; 0.018; 138
16600; 8258.63734; 9.4055; 0.024; 138
16601; 8258.65169; 9.4525; 0.016; 138
16602; 8258.72623; 9.3936; 0.016; 138
16603; 8282.46298; 9.5069; 0.023; 138
16604; 8282.55185; 9.4893; 0.017; 138
16605; 8282.62644; 9.3628; 0.017; 138
16606; 8282.64075; 9.388; 0.015; 138
16607; 8419.56678; 9.4455; 0.015; 138
16608; 8419.58109; 9.4777; 0.022; 138
16609; 8442.22971; 9.3937; 0.016; 138
16610; 8442.24402; 9.357; 0.017; 138
16611; 8442.31861; 9.5207; 0.016; 138
16612; 8442.33293; 9.4466; 0.018; 138
16613; 8470.31006; 9.5587; 0.021; 138
16614; 8470.32436; 9.4462; 0.019; 138
16615; 8470.39893; 9.5152; 0.017; 138
16616; 8470.41326; 9.5183; 0.02; 138
16617; 8509.22364; 9.4319; 0.016; 138
16618; 8509.23796; 9.4932; 0.027; 138
16619; 8509.31257; 9.4145; 0.017; 138
16620; 8509.32688; 9.4051; 0.021; 138
16621; 8509.40147; 9.4865; 0.018; 138
16622; 8509.41575; 9.4433; 0.015; 138
16623; 8509.49036; 9.4915; 0.015; 138
16624; 8509.59353; 9.4508; 0.015; 138
16625; 8509.66813; 9.4151; 0.016; 138
16626; 8509.68243; 9.3846; 0.016; 138
16627; 8605.9134; 9.4763; 0.017; 138
16628; 8605.98794; 9.3763; 0.016; 138
16629; 8622.78274; 9.4837; 0.014; 138
16630; 8622.79706; 9.5353; 0.02; 138
16631; 8652.27698; 9.5291; 0.034; 138
16632; 8652.29129; 9.5566; 0.016; 138
16633; 8691.65071; 9.5034; 0.023; 138
16634; 8691.72529; 9.4789; 0.021; 138
16635; 8691.73963; 9.4474; 0.018; 138
16636; 8691.91737; 9.4573; 0.017; 138
16637; 8691.99195; 9.4568; 0.025; 138
16638; 8692.08082; 9.4466; 0.018; 138
16639; 8692.09512; 9.4404; 0.016; 138
16640; 8692.1697; 9.4708; 0.018; 138
16641; 8692.18401; 9.4318; 0.02; 138
16642; 8692.25857; 9.4487; 0.016; 138
16643; 8692.52524; 9.457; 0.016; 138
16644; 8692.53956; 9.4411; 0.017; 138
16645; 8692.61415; 9.4303; 0.018; 138
16646; 8692.62847; 9.5005; 0.02; 138
16647; 8692.70304; 9.4514; 0.019; 138
16648; 8692.71732; 9.4323; 0.019; 138
16649; 8692.79191; 9.4097; 0.018; 138
16650; 8692.80621; 9.4146; 0.014; 138
16651; 8692.88078; 9.4457; 0.023; 138
16652; 8692.8951; 9.4594; 0.02; 138
16653; 8692.96966; 9.4858; 0.016; 138
16654; 8692.98396; 9.5174; 0.021; 138
16655; 8693.05855; 9.409; 0.017; 138
16656; 8693.07287; 9.4434; 0.017; 138
16657; 8693.14746; 9.4269; 0.018; 138
16658; 8693.16174; 9.4021; 0.016; 138
16659; 8693.32521; 9.4125; 0.034; 138
16660; 8693.33951; 9.4857; 0.016; 138
16661; 8693.4141; 9.3975; 0.029; 138
16662; 8693.42843; 9.3821; 0.016; 138
16663; 8693.50294; 9.4966; 0.016; 138
16664; 8693.51728; 9.4372; 0.017; 138
16665; 8693.59185; 9.4968; 0.016; 138
16666; 8693.60618; 9.5033; 0.016; 138
16667; 8693.76959; 9.4821; 0.016; 138
16668; 8693.78394; 9.3487; 0.017; 138
16669; 8693.85853; 9.5216; 0.024; 138
16670; 8693.87284; 9.5188; 0.018; 138
16671; 8693.94738; 9.3795; 0.015; 138
16672; 8693.96171; 9.4625; 0.015; 138
16673; 8694.13948; 9.4975; 0.016; 138
16674; 8694.21405; 9.4416; 0.032; 138
16675; 8694.22837; 9.5203; 0.016; 138
16676; 8694.30289; 9.3224; 0.014; 138
16677; 8694.31722; 9.3829; 0.016; 138
16678; 8694.39181; 9.5188; 0.031; 138
16679; 8694.40611; 9.4451; 0.015; 138
16680; 8694.4807; 9.5151; 0.019; 138
16681; 8694.56958; 9.3691; 0.017; 138
16682; 8694.5839; 9.4267; 0.017; 138
16683; 8694.65847; 9.4598; 0.023; 138
16684; 8694.67276; 9.315; 0.016; 138
16685; 8694.74734; 9.5099; 0.018; 138
16686; 8694.76165; 9.538; 0.016; 138
16687; 8694.83623; 9.4468; 0.024; 138
16688; 8694.85055; 9.4925; 0.016; 138
16689; 8694.92509; 9.3247; 0.016; 138
16690; 8695.01398; 9.5572; 0.025; 138
16691; 8695.02832; 9.4903; 0.017; 138
16692; 8695.10289; 9.4575; 0.019; 138
16693; 8695.11721; 9.571; 0.02; 138
16694; 8695.19175; 9.3328; 0.034; 138
16695; 8695.20609; 9.4037; 0.015; 138
16696; 8695.28066; 9.4316; 0.02; 138
16697; 8695.29498; 9.3538; 0.016; 138
16698; 8695.36952; 9.5692; 0.02; 138
16699; 8695.54732; 9.3618; 0.021; 138
16700; 8695.56162; 9.3059; 0.016; 138
16701; 8695.63617; 9.5059; 0.016; 138
16702; 8695.65052; 9.5036; 0.016; 138
16703; 8695.72505; 9.48; 0.033; 138
16704; 8695.73937; 9.5212; 0.015; 138
16705; 8695.81393; 9.2698; 0.019; 138
16706; 8695.82826; 9.3607; 0.019; 138
16707; 8695.91717; 9.416; 0.019; 138
16708; 8695.99173; 9.5077; 0.019; 138
16709; 8696.00605; 9.5385; 0.016; 138
16710; 8696.08059; 9.3926; 0.02; 138
16711; 8696.09496; 9.413; 0.016; 138
16712; 8696.16947; 9.3987; 0.033; 138
16713; 8696.18382; 9.3176; 0.018; 138
16714; 8766.91273; 9.4868; 0.016; 138
16715; 8766.92702; 9.494; 0.02; 138
16716; 8767.0016; 9.3947; 0.016; 138
16717; 8767.01594; 9.4395; 0.018; 138
16718; 8767.0905; 9.4694; 0.015; 138
16719; 8767.10484; 9.3989; 0.016; 138
16720; 8767.1794; 9.5514; 0.019; 138
16721; 8767.35719; 9.4083; 0.016; 138
16722; 8767.37152; 9.3577; 0.016; 138
16723; 8767.44608; 9.5413; 0.015; 138
16724; 8767.46041; 9.5231; 0.028; 138
16725; 8767.53498; 9.4688; 0.02; 138
16726; 8767.54928; 9.5026; 0.02; 138
16727; 8776.42394; 9.4583; 0.015; 138
16728; 8776.43826; 9.4448; 0.015; 138
16729; 8776.51286; 9.4452; 0.019; 138
16730; 8776.69067; 9.4635; 0.019; 138
16731; 8776.70497; 9.4103; 0.015; 138
16732; 8776.77957; 9.4664; 0.016; 138
16733; 8776.79389; 9.4702; 0.016; 138
16734; 8776.86842; 9.4053; 0.015; 138
16735; 8776.88281; 9.4348; 0.018; 138
16736; 8776.95732; 9.4235; 0.016; 138
16737; 8777.06053; 9.4919; 0.017; 138
16738; 8963.43967; 9.4919; 0.028; 138
16739; 8963.454; 9.5078; 0.017; 138
16740; 8963.52854; 9.4471; 0.027; 138
16741; 8963.54288; 9.4768; 0.019; 138
16742; 8963.61742; 9.4042; 0.03; 138
16743; 8963.63174; 9.4589; 0.024; 138
16744; 9012.60958; 9.467; 0.019; 138
16745; 9012.62387; 9.5393; 0.022; 138
16746; 9036.58227; 9.3895; 0.019; 138
16747; 9036.65683; 9.4843; 0.018; 138
16748; 9036.67117; 9.4097; 0.019; 138
16749; 7897.27681; 10.5262; 0.025; 139
16750; 7897.2911; 10.5432; 0.022; 139
16751; 8028.7519; 10.6161; 0.026; 139
16752; 8051.57702; 10.0442; 0.022; 139
16753; 8051.59135; 10.131; 0.023; 139
16754; 8078.04999; 10.7896; 0.024; 139
16755; 8078.06429; 10.8084; 0.022; 139
16756; 8078.22776; 10.1152; 0.022; 139
16757; 8078.24211; 10.1875; 0.025; 139
16758; 8198.11666; 10.1691; 0.022; 139
16759; 8198.13096; 10.2035; 0.024; 139
16760; 8198.20554; 10.4972; 0.022; 139
16761; 8198.21983; 10.5748; 0.027; 139
16762; 8198.29442; 10.6832; 0.024; 139
16763; 8198.30872; 10.7056; 0.04; 139
16764; 8244.31928; 10.7976; 0.03; 139
16765; 8244.33361; 10.8163; 0.03; 139
16766; 8244.40813; 9.6371; 0.021; 139
16767; 8244.42248; 9.7475; 0.023; 139
16768; 8281.36215; 10.0796; 0.025; 139
16769; 8281.37648; 9.7052; 0.025; 139
16770; 8281.45104; 9.9651; 0.023; 139
16771; 8281.46536; 10.0222; 0.023; 139
16772; 8281.53992; 10.3539; 0.022; 139
16773; 8281.55424; 10.417; 0.024; 139
16774; 8281.62878; 10.5675; 0.023; 139
16775; 8281.64313; 10.6204; 0.024; 139
16776; 8281.71768; 10.6897; 0.025; 139
16777; 8281.732; 10.6815; 0.026; 139
16778; 8281.80656; 10.7631; 0.026; 139
16779; 8281.99866; 10.1991; 0.027; 139
16780; 8282.07322; 10.4926; 0.028; 139
16781; 8282.08754; 10.5613; 0.04; 139
16782; 8282.51761; 10.3289; 0.023; 139
16783; 8282.87316; 9.5915; 0.026; 139
16784; 8284.02862; 10.4045; 0.026; 139
16785; 8284.04295; 10.4876; 0.045; 139
16786; 8284.11751; 10.6631; 0.023; 139
16787; 8284.13185; 10.6646; 0.04; 139
16788; 8284.20639; 10.6869; 0.028; 139
16789; 8284.22072; 10.6902; 0.032; 139
16790; 8284.29527; 10.7878; 0.038; 139
16791; 8284.3096; 10.5321; 0.031; 139
16792; 8284.38415; 9.7904; 0.024; 139
16793; 8284.39848; 9.8543; 0.028; 139
16794; 8284.47304; 10.2231; 0.025; 139
16795; 8284.48738; 10.2841; 0.027; 139
16796; 8284.56193; 10.5472; 0.023; 139
16797; 8284.57624; 10.5755; 0.039; 139
16798; 8284.6508; 10.7115; 0.022; 139
16799; 8284.66513; 10.6322; 0.028; 139
16800; 8284.73969; 10.6933; 0.025; 139
16801; 8284.75403; 10.7686; 0.025; 139
16802; 8284.82855; 9.6746; 0.023; 139
16803; 8284.84289; 9.5798; 0.025; 139
16804; 8284.91746; 10.0313; 0.022; 139
16805; 8284.93178; 10.0753; 0.026; 139
16806; 8285.09522; 10.6678; 0.027; 139
16807; 8285.10955; 10.6437; 0.025; 139
16808; 8285.1841; 10.6939; 0.024; 139
16809; 8376.31182; 10.4869; 0.023; 139
16810; 8376.32617; 10.5195; 0.024; 139
16811; 8389.65874; 10.5919; 0.023; 139
16812; 8389.91111; 9.6368; 0.022; 139
16813; 8460.90737; 10.8304; 0.032; 139
16814; 8460.92168; 10.7068; 0.024; 139
16815; 8460.99628; 9.7171; 0.021; 139
16816; 8461.01058; 9.8279; 0.023; 139
16817; 8461.27726; 10.621; 0.022; 139
16818; 8461.35186; 10.6893; 0.022; 139
16819; 8461.36618; 10.7545; 0.025; 139
16820; 8468.46319; 10.1138; 0.022; 139
16821; 8468.47751; 10.2172; 0.041; 139
16822; 8468.55208; 10.425; 0.023; 139
16823; 8468.81874; 10.7145; 0.03; 139
16824; 8468.83311; 10.1277; 0.023; 139
16825; 8468.90766; 9.8394; 0.027; 139
16826; 8468.92198; 9.9292; 0.023; 139
16827; 8468.99655; 10.335; 0.028; 139
16828; 8469.01088; 10.357; 0.022; 139
16829; 8469.26324; 10.792; 0.044; 139
16830; 8469.27756; 10.78; 0.028; 139
16831; 8469.35212; 9.5027; 0.022; 139
16832; 8590.8684; 10.3268; 0.023; 139
16833; 8590.88275; 10.4004; 0.023; 139
16834; 8619.47452; 10.2998; 0.021; 139
16835; 8619.48881; 10.3393; 0.027; 139
16836; 8619.65228; 10.6904; 0.023; 139
16837; 8636.35824; 10.6852; 0.037; 139
16838; 8636.37256; 10.7043; 0.024; 139
16839; 8768.70981; 10.7282; 0.026; 139
16840; 8768.72412; 10.7249; 0.024; 139
16841; 8768.79872; 9.9692; 0.023; 139
16842; 8768.81304; 9.6376; 0.022; 139
16843; 8768.8876; 10.0044; 0.022; 139
16844; 8768.90193; 10.0775; 0.021; 139
16845; 8795.73874; 10.6397; 0.024; 139
16846; 8959.89385; 10.3386; 0.023; 139
16847; 8959.98273; 10.6123; 0.024; 139
16848; 8960.07161; 10.6704; 0.029; 139
16849; 9011.28076; 10.6324; 0.024; 139
16850; 9011.35528; 10.6892; 0.024; 139
16851; 9011.36962; 10.6659; 0.025; 139
16852; 9011.44419; 10.7099; 0.024; 139
16853; 9011.45851; 10.7839; 0.022; 139
16854; 9011.88102; 10.6688; 0.028; 139
16855; 9011.89534; 10.7165; 0.027; 139
16856; 9014.82784; 10.672; 0.032; 139
16857; 9014.93106; 10.8073; 0.039; 139
16858; 7878.00223; 6.9991; 0.007; 140
16859; 7878.01654; 7.0261; 0.01; 140
16860; 8028.28661; 7.0013; 0.006; 140
16861; 8028.30095; 7.0003; 0.007; 140
16862; 8046.50685; 7.0282; 0.011; 140
16863; 8046.52116; 7.0135; 0.009; 140
16864; 8075.99951; 7.0298; 0.005; 140
16865; 8076.08841; 7.0015; 0.01; 140
16866; 8076.10272; 7.0042; 0.006; 140
16867; 8076.17729; 7.0005; 0.006; 140
16868; 8076.19161; 7.0147; 0.011; 140
16869; 8205.69017; 7.0161; 0.008; 140
16870; 8205.76476; 7.0093; 0.013; 140
16871; 8205.77905; 7.0134; 0.013; 140
16872; 8205.85363; 7.0199; 0.011; 140
16873; 8205.86793; 7.023; 0.012; 140
16874; 8206.0314; 6.9964; 0.01; 140
16875; 8206.0457; 6.9996; 0.009; 140
16876; 8206.12028; 7.0108; 0.009; 140
16877; 8216.08853; 7.0079; 0.006; 140
16878; 8248.69184; 7.0182; 0.01; 140
16879; 8248.76641; 7.0106; 0.007; 140
16880; 8248.78072; 7.0159; 0.01; 140
16881; 8248.85529; 7.0069; 0.007; 140
16882; 8248.86961; 7.0123; 0.006; 140
16883; 8284.03444; 7.0107; 0.007; 140
16884; 8284.04877; 7.0111; 0.007; 140
